Middle Fork,Wyoming,56.2,33.4,18
Guernsey,Wyoming,64,33,14
Midway,Wyoming,57.1,28.8,9.7
Node,Wyoming,59.2,30.6,15.1
Osage,Wyoming,58,30.1,14.8
Clifton,Wyoming,58.8,33.8,16
Shoshoni - Airport,Wyoming,61,30.3,6.8
Shirley Basin,Wyoming,52.3,22.9,10.5
Wheatland,Wyoming,63.5,34.7,13.1
Lake De Smet,Wyoming,,,14.9
Medicine Bow,Wyoming,56.5,27.9,10.4
Alcova,Wyoming,60.9,33.9,18.6
Hiland,Wyoming,53.8,31.1,9.3
Hartville,Wyoming,63.8,32.4,12.8
Lysite - Burlington Reservoir,Wyoming,57.5,30.2,16.5
Elk Mountain,Wyoming,54.6,28.8,12.5
Pole Mountain,Wyoming,51.7,26.4,10.9
Farson,Wyoming,54.8,20.3,7.4
Lonetree,Wyoming,,,11.1
Bedford,Wyoming,53.7,23.8,19.9
Gillette,Wyoming,58.9,32.5,13.9
Wright,Wyoming,58.7,31.1,11.9
Powell,Wyoming,58.5,34.9,10.3
Horse Creek,Wyoming,58.7,31.4,14
Greybull,Wyoming,59.6,31.5,7.5
Cowley,Wyoming,59,30.1,6.7
Casper - Eastdale Park,Wyoming,,,13.8
Big Horn,Wyoming,58.9,31.2,14.5
Oshoto,Wyoming,56.8,31.7,12.7
Alpine,Wyoming,54.2,25.2,22.6
Jeffrey City,Wyoming,56.1,27.7,10
Rockypoint,Wyoming,57,30.8,17.4
Cassa,Wyoming,63,35,13.4
Midval,Wyoming,,,6.3
Buffalo - Metz Ranch,Wyoming,48,21.7,14.2
Rock Springs,Wyoming,55.3,31.7,8.6
Woodruff,Wyoming,54.8,25.5,12
Carlile,Wyoming,60,28.7,17.5
South Pass City,Wyoming,49.4,20,13.3
Sundance,Wyoming,56.1,31,18.3
Manville,Wyoming,58.7,31.3,13.9
Jelm,Wyoming,55,22.9,15.2
Vocation,Wyoming,58.6,30.3,6.8
Fontenelle,Wyoming,53,21.5,7.1
Pinedale,Wyoming,51.7,20.1,10.9
Upton,Wyoming,57.7,30.6,13.3
Casper - Taylor Ranch,Wyoming,,,10.5
Garrett,Wyoming,57.1,29.3,14.8
Emigrant Hill,Wyoming,63.6,29.7,12.6
Esterbrook,Wyoming,,,22.1
Arminto,Wyoming,58,27.5,7.2
Bill,Wyoming,61.5,32.2,12.9
Lusk,Wyoming,59,31,14.5
Big Piney,Wyoming,52.6,20.4,6.5
Lawver,Wyoming,54.4,25.2,11.2
Clark,Wyoming,60.6,29.8,7.4
Howell,Wyoming,54.5,27.1,10.6
Kemmerer,Wyoming,52.3,22.2,10.4
Atlantic City,Wyoming,58.6,27.5,10.2
Mintum,Wyoming,57.9,32.5,15.7
Centennial,Wyoming,52.6,27.7,15.1
Minturn,Wyoming,58.6,31.1,11.4
Saddlestring,Wyoming,59,31.2,13
Boulder,Wyoming,53.2,18.9,9.7
Frontier,Wyoming,53.9,23.7,9.4
Meeteetse,Wyoming,55.1,24.3,13.9
Weston,Wyoming,60.3,30.8,13.1
Burns,Wyoming,61.3,31.4,13.2
Beulah,Wyoming,56.4,27.1,22.7
Encampment,Wyoming,55.5,27,14.5
Afton,Wyoming,54.4,23.9,17.6
Granite Canon,Wyoming,58.2,31.9,15.1
Fort Sanders,Wyoming,53.9,30.4,11.5
Chugwater,Wyoming,61.5,31.1,15.7
Ridge,Wyoming,58.7,32,16.5
Daniel,Wyoming,50.6,17.3,11.7
Marshall,Wyoming,54.9,22.5,10.2
Huntley,Wyoming,63.8,32,13.8
Gebo,Wyoming,59,29.2,10.3
Lake,Wyoming,44,19,20.1
Kaycee - North,Wyoming,59.6,30.5,32.6
Spencer,Wyoming,60.1,31.1,12.7
Edgerton,Wyoming,61.7,32.1,13.1
Hammonton,New Jersey,65.3,43,45.4
Fort Lee,New Jersey,59,44,44.3
Glassboro,New Jersey,63.4,44.1,44.3
Stockholm,New Jersey,,,49.2
Somerset,New Jersey,2,,44.6
Passaic,New Jersey,61.8,40.5,48.6
Mays Landing,New Jersey,68,,44.3
Shark River Hills,New Jersey,59,42,47.5
Highlands,New Jersey,61.3,47,44
Estell Manor,New Jersey,65.7,41.9,47.3
Newton,New Jersey,60,38,44.5
Audubon,New Jersey,65.1,45.2,45.4
Ringwood,New Jersey,61.2,37.3,47.2
Hillsborough,New Jersey,2,,49.1
Trenton,New Jersey,62.9,44.1,41.6
Fortescue,New Jersey,,,38.5
Mount Laurel,New Jersey,64,44,46.2
Plumbsock,New Jersey,59.5,38,47.9
Mount Salem,New Jersey,58.7,39.6,
Milton,New Jersey,64.3,44.6,50.1
Deal,New Jersey,61,44.1,47.3
Clinton,New Jersey,60,39,45.4
Salem,New Jersey,,,39.1
Short Hills,New Jersey,62.6,39.6,49.4
Far Hills,New Jersey,,,52.7
Rio Grande,New Jersey,62.5,47.5,39.8
Toms River,New Jersey,63.9,41.7,48.3
Woodstown,New Jersey,65.3,43.9,43.2
Plainfield,New Jersey,62.9,42.3,48.6
Elizabeth,New Jersey,60,44,43.4
Morris Plains,New Jersey,62,38.4,53.7
Little Ferry,New Jersey,63.3,45.5,47.6
Cranford,New Jersey,64.3,42.2,51
Elmwood Park,New Jersey,62.8,43.2,48
Moorestown,New Jersey,62,42,44.7
Wyckoff,New Jersey,59.6,39.5,49.5
Long Valley,New Jersey,60.4,37.9,49.9
Fort Dix,New Jersey,60,42,40.6
Newark,New Jersey,63.2,46.6,46.3
Fairfield,New Jersey,62,42.4,49.1
Bass River State Forest,New Jersey,65.1,45.2,46
Wrightstown,New Jersey,63,44,44.7
Seabrook,New Jersey,64.1,45.1,43.3
Lakehurst,New Jersey,63,43,44.2
Jersey City,New Jersey,60.1,45.1,46.1
Milltown,New Jersey,62.7,42.7,48.6
New Brunswick,New Jersey,62.9,42.7,43.1
Bridgeton,New Jersey,64.3,44.9,39.9
Stanton,New Jersey,63.2,40.7,46.6
Absecon,New Jersey,63.3,42.6,43
Woodcliff Lake,New Jersey,8,,45.9
Oak Ridge,New Jersey,5,,50.6
Wanaque,New Jersey,60.8,41.3,46.9
Woodlynne,New Jersey,62,48,41.9
Layton,New Jersey,60.6,36.5,43.3
Paramus,New Jersey,62,40.4,49.9
Atlantic City,New Jersey,63.9,44.9,41.8
West Milford,New Jersey,63.5,44.7,51.3
Wawayanda,New Jersey,60.5,40,47.8
Burnt Mills,New Jersey,62.9,40.6,47.4
Hillside,New Jersey,63,41.2,50.9
Sussex,New Jersey,60.6,37.8,45.1
Paterson,New Jersey,62.7,41.7,48.7
Millville,New Jersey,64.3,44.6,43.2
Wharton,New Jersey,3,41.8,48.8
Adelphia,New Jersey,63,42.8,46.1
Lambertville,New Jersey,64.1,41.9,46.4
Chatsworth,New Jersey,65.5,41.5,45.3
Medford Lakes,New Jersey,62,41,46
Olivet,New Jersey,65.2,44.6,46.5
Beach Haven,New Jersey,62.1,47.5,39.5
Atco,New Jersey,65,41.8,46.1
Kinnelon,New Jersey,59,35,50.2
Princeton,New Jersey,,,48.2
Woodbine,New Jersey,65.9,42.4,44.2
Rahway,New Jersey,65.4,43.9,43.4
Ventnor City,New Jersey,61,48,38.7
Brigantine,New Jersey,59,46,40.2
Branchville,New Jersey,,,45.6
Tuckerton,New Jersey,63.6,43.4,44.8
Ringoes,New Jersey,62.7,41.5,46.2
Belvidere,New Jersey,61.9,40,46.6
Rockaway,New Jersey,56.9,40.3,52.4
Butler,New Jersey,60.2,37.4,50.5
Birmingham,New Jersey,65.2,42.5,44.7
Hightstown,New Jersey,63,42.3,45.2
Bridgewater,New Jersey,62.7,40.6,45.6
Maple Shade,New Jersey,64.2,43.3,45.2
Montague,New Jersey,56.3,36.6,42.6
Port Elizabeth,New Jersey,64.2,44.1,41.9
Phillipsburg,New Jersey,65.7,42.2,47.1
Egg Harbor Twp,New Jersey,63.6,43.6,41.5
Cape May,New Jersey,61,48,40.3
Oradell,New Jersey,61.8,40.8,43.6
Mahwah,New Jersey,---,,53.3
Madison,New Jersey,62.8,40.9,50.4
Noxon,Montana,59.6,31.4,17.8
St Regis,Montana,44.6,31.3,38
Acton,Montana,58.7,36,14.3
Glasgow,Montana,55.2,31.4,11.6
Polson,Montana,56.9,35.5,15.2
Cut Bank,Montana,54.4,29.7,10.9
Mount Holmes,Montana,53,22.9,20.5
Ackley Lake,Montana,56.9,32.9,14.4
Custer,Montana,60.5,31.7,13.5
Hungry Horse Falls,Montana,54.1,32,15.7
Joplin,Montana,55.4,29.5,10.3
Zortman,Montana,57.8,29.6,12.4
Melrose,Montana,,,10
Belfry,Montana,55.8,28.4,14.7
Stevensville,Montana,58.6,31.1,12.4
Bonner,Montana,56.3,25.3,14.6
Helena West Side,Montana,56.7,30.1,14.2
Winston,Montana,58,30.5,10.7
Cascade,Montana,58.8,32.7,15.8
Bozeman,Montana,55,27,12.5
Whitetail,Montana,53.2,26,12.9
Jackson,Montana,50.7,22.4,12
Whitewater,Montana,52.6,27.5,12.3
Sidney,Montana,54,28,12.4
Poplar,Montana,55.7,28.6,13.1
Sheridan,Montana,56.1,29.5,9.8
Kiowa,Montana,50.7,28.1,28.2
Augusta,Montana,57.4,29.3,13.9
Gold Creek,Montana,57.4,28.3,12.8
Nashua,Montana,57.6,32.8,11.9
Sweetgrass,Montana,55.7,30.6,13.6
Stanford,Montana,56.6,29.8,15.1
Broadus,Montana,59.6,31.5,14
Laurel - Airport,Montana,4,,14.1
Hope,Montana,58.9,33.8,24.3
Hinsdale,Montana,49.6,23.7,10
Piltzville,Montana,56.5,32.5,13.6
Whitewater - North,Montana,,,10.8
Hungry Horse,Montana,53.7,32.7,32.9
Peerless,Montana,54.4,28.2,13.5
Havre,Montana,56.7,30.4,11.2
Dell Flight Strip,Montana,52,24.7,8
Richland,Montana,50.8,25,11.7
Harlem,Montana,57.3,28.2,11.9
East Helena,Montana,57.5,33.4,11.4
Bynum,Montana,57.3,30.4,11.6
Lavina,Montana,57,29.5,12.8
Bear Creek Reservoir,Montana,59,33.7,12.2
Babb,Montana,52.6,26.7,18.5
Weldon,Montana,57,30.6,13.6
Baker,Montana,57.1,32.1,14
Harlowton,Montana,58.1,30.1,13.2
Opheim,Montana,49.7,27.1,11.8
Creston,Montana,54.6,31.8,19.6
Radersburg,Montana,58.9,28.6,11.7
Connor,Montana,,,15.9
Brockway,Montana,57.2,30,11.6
Ringling,Montana,51.6,26.6,16.9
Mosby,Montana,60.2,33.6,13.2
Sixmile Crossing,Montana,55.4,24.6,15.1
Power,Montana,,,11.6
Westby,Montana,52.1,27.2,14.1
St. Marie,Montana,54.3,30.8,11.4
Galata,Montana,56.4,26.7,10.5
Limestone,Montana,59.2,32.1,18.4
Coffee Creek,Montana,57.1,28.6,15.1
Smoky Butte,Montana,57.8,28.8,13.4
Shields,Montana,55.8,25.9,13.8
Wolf Point,Montana,57.9,30,12
Greenough,Montana,55.2,22.6,14
Coughlin,Montana,54.2,24.5,16.9
Drummond,Montana,48.7,24.4,26.4
Carter,Montana,,,11.9
Belt,Montana,56.5,31.8,19.6
Gallatin Gateway - South,Montana,,,22.5
Kremlin,Montana,57,26.9,11.6
Ramsey,Montana,53.2,27,12.8
Wise River,Montana,54,21.4,11.8
North Chinook Reservoir,Montana,56.6,27.5,13.1
Billings,Montana,59.5,36.8,13.7
Inverness,Montana,54.8,29.1,10.5
Wisdom,Montana,51.7,20,12
Savage,Montana,57,30.7,13.8
Lincoln County - Bull Lake,Montana,56.2,33.8,
Telegraph Creek,Montana,56.2,31,14.6
Chelsea,Montana,57.5,30.3,13.5
Culbertson,Montana,55.3,27.7,13.5
Mountain View,Montana,57.4,36.2,17.6
Richey,Montana,55.1,28.3,13.8
Medicine Lake,Montana,53,28,13.3
Bighorn,Montana,59.5,29.5,14.2
Monarch,Montana,55.1,28.4,21.3
East Anaconda,Montana,52.1,32.4,13.6
Shelby,Montana,56.9,28.7,11.8
Chico Hot Springs,Montana,57.6,32.1,17.2
Rockport Colony,Montana,55.9,27.9,
Rogers Pass,Montana,55.7,31.3,17.9
Fresno,Montana,55,30,12.3
Deer Lodge,Montana,55.6,26,10.8
Higgins,Montana,56.7,30.1,14.2
Heart Butte - North,Montana,,,15.9
Neihart,Montana,45.7,23.5,28.6
Lincoln,Montana,52.9,24.5,12.4
Emigrant,Montana,58.2,32.1,9.8
Bundy,Montana,60.7,30.6,14.3
Lambert,Montana,50.8,21.1,19.5
Lothair,Montana,53.3,28.9,11.4
East Malta colony,Montana,8,,11.3
Valentine,Montana,59.9,29.7,14
Stockett,Montana,56.5,28.2,14.9
Buffalo,Montana,53.8,29,23.6
Apex,Montana,,,10.1
Gildford,Montana,56.5,29.3,10.9
Grant,Montana,,,10.4
Bearcreek,Montana,53.8,29.4,21.3
Lolo,Montana,59.3,30.1,13.1
Pony,Montana,54.1,29.6,18
Cleveland,Montana,53.8,28,14.9
Laurin,Montana,55.5,30.3,11.1
Philipsburg,Montana,54.7,27.7,15
Dodson,Montana,54.4,30.1,19
Ahles,Montana,59.5,30.1,9.9
Marysville,Montana,53.4,29.5,15.9
Ovando,Montana,54.3,29.5,17
Cohagen - West,Montana,60.4,29.8,12.2
Hogeland,Montana,55.3,29.5,11.8
Missoula,Montana,58.2,33.7,14.1
Sage Creek Colony,Montana,56.4,29.5,9.9
Split Rock Junction,Montana,54.7,27.9,20.1
Olney,Montana,54.3,27.3,22.1
Hall,Montana,54.9,26.1,10.9
De Borgia,Montana,59.7,33.5,20.2
Belle Creek,Montana,58.9,30.3,13.2
Forsyth,Montana,60.9,32.9,14.4
Helena,Montana,58.2,32.7,11.2
Saint Marie,Montana,55.2,32.1,12.1
Malmstrom Air Force Base,Montana,60.6,35.4,14.6
Marion,Montana,54.3,28,15
Hathaway,Montana,60.7,32.9,14.7
Springdale,Montana,57.5,33,15
Melstone,Montana,61,32.9,13.8
Decker,Montana,59.5,34,18.1
Moss Agate,Montana,54.3,28.8,15.1
Content,Montana,57.4,30.3,12
Helena - Airport,Montana,51,27.3,28.3
McLeod,Montana,,,14.1
Browning,Montana,52,27,14.9
Troy,Montana,55.9,31.4,35.6
Teigen,Montana,61.5,32.9,12.5
Kalispell,Montana,55.3,31.4,17
Dillon,Montana,55.3,20.8,9.7
Winifred,Montana,57.5,30,14.3
McClave,Montana,,,11.1
Dell,Montana,57.9,29.7,13.1
Anaconda,Montana,52,33,13.6
West Yellowstone,Montana,52.5,21.6,20.2
Phillips,Montana,54.3,28,15
Conner,Montana,57.2,25.7,16.1
Big Timber,Montana,61,34,13.7
Malta,Montana,55,29,10.9
Shonkin,Montana,,,16.5
Belgrade,Montana,51.8,24.3,34.6
Heart Butte,Montana,46.6,24.8,39.9
Whitlash,Montana,55.4,31,11.3
Loring,Montana,53.3,25.3,10
Ryegate,Montana,58.9,29.9,12.3
Busby,Montana,59.6,28.7,13.7
Brady,Montana,57.3,27.8,11.3
Sanders,Montana,61.2,32.4,13.2
Bigfork,Montana,55.3,29.8,28.4
Haugan,Montana,57.2,28,30.1
Grass Valley,Montana,57.5,32.8,14
Crow Agency,Montana,61.7,30.3,15.4
Flaxville,Montana,53.3,29.1,12.6
Hot Springs,Montana,54,31,16.6
Deborgia,Montana,5,30.6,16.2
Alzada,Montana,57.7,28.6,14.2
Hanover,Montana,53,30,17.8
Cooke City,Montana,47.3,20.5,25.9
Charles M. Russell National Wildlife Refuge,Montana,55.8,26.7,12.2
Fairfield,Montana,56.2,32.1,12.1
Millegan,Montana,54.7,27.4,18.7
Ulm,Montana,56.5,33.2,14.9
Georgetown,Montana,49.6,24.3,20.1
Garnell,Montana,58.1,30.9,14.9
Kinsey,Montana,58.1,33.7,13.3
Manhattan,Montana,56,28.1,14
Clyde Park - Cottonwood Creek,Montana,,,16.4
Ismay,Montana,59.7,30.3,13.1
Seeley Lake,Montana,55.3,27.3,21
Cohagen,Montana,59.1,30.3,12
Three Forks,Montana,60.2,32,12.5
Ledger,Montana,56.9,28.8,12.1
Kremlin Bay,Montana,,,11.6
Knobs,Montana,,,14.4
Lima Reservoir,Montana,52.9,24.5,12.4
Lloyd,Montana,55,29.7,15.4
Castle Town,Montana,55.2,29.2,12.8
Thoeny,Montana,59.4,30.7,11.8
Seyser,Montana,57.3,31.3,16.6
Port of Morgan,Montana,54.5,28.9,11
Kippen,Montana,56.5,28.2,11.4
Corvallis,Montana,58.8,32.7,11.1
Mill Iron,Montana,,,15.7
Targhee Pass,Montana,52.6,23,20.2
Roy,Montana,57.9,30.6,13.9
Ronan,Montana,57.2,34.5,16.6
Columbus,Montana,62,30,13.3
Plentywood,Montana,55.6,27.6,13
Lamar,Montana,51.3,19.1,14.3
Menard,Montana,6,,14.2
Tongue River,Montana,59.9,25.5,12
Boulder,Montana,56.7,28.1,11.1
Melville,Montana,53.8,28.6,17.4
Philipsburg - Riddick Field,Montana,55.3,27.5,14.6
Ravalli,Montana,58,33.5,15.9
Fishtail,Montana,52.3,31.9,24.9
Wooley,Montana,56.1,29.9,14
Del Bonita,Montana,52.7,28.4,14.2
Pleasant Valley,Montana,52.9,23.3,16
Bredette,Montana,53.2,32.5,14.5
Circle,Montana,56.3,28.1,11.8
Big Sky Canyon Village,Montana,54,21.2,13.7
Silver Star,Montana,58.3,27.9,9.6
La Salle,Montana,55.5,33,15.2
Big Sag,Montana,,,16.2
Essex,Montana,52.5,29,11
Highwood,Montana,55.5,32.3,27.3
War Horse Lake,Montana,52.4,18.9,14.6
Canyon Creek,Montana,54.8,26.7,18.5
Jordan,Montana,57.5,29.6,13.9
Roberts,Montana,,,14.7
Sand Springs,Montana,59.3,29.5,12
Sedan,Montana,,,14.4
Wild Horse Butte,Montana,57.5,23.9,13.4
Conrad,Montana,56,30.2,11.9
Scobey,Montana,54.8,26.5,12.5
Volborg,Montana,9,,14.3
Raymond,Montana,52.8,28.1,13.2
Eureka,Montana,55.5,29.2,16.8
Buckingham,Montana,55.1,25.3,15.4
Sunlight,Montana,54.5,30.4,21.1
Lame Deer,Montana,61.4,28.5,15
Rudyard,Montana,,,9.9
Warrick,Montana,9,,17.4
Broadview,Montana,59.2,31.7,13.6
Ashland,Montana,60.4,31.9,14.5
Bloomfield,Montana,55.6,28.3,11.9
Silver Gate,Montana,60.8,29,16.9
Great Falls,Montana,57.2,32.1,14.8
Rudyard - Burgundy Dam,Montana,57.8,29.2,11.2
Vida,Montana,55.7,30.2,15.1
St. Regis,Montana,59.1,31.4,20
Heron,Montana,56.4,32,33.6
Fort Harrison,Montana,55.5,32.3,11.9
Van Norman,Montana,58,29.1,10.8
MacKenzie,Montana,,,14.1
Sonnette,Montana,57.5,29,15
Glendive,Montana,58,31,14
Copper,Montana,,,16.7
Fromberg,Montana,60.6,32.3,11.5
Polebridge,Montana,53.7,24.6,21.9
Lakeview,Montana,48.8,21.3,19.6
Belltower,Montana,8,,13.7
Gallatin Gateway,Montana,56.8,30.5,16.4
Ingomar,Montana,59.8,30.2,11.6
Winnett,Montana,59.8,31.3,12.8
Virginia City,Montana,54.7,28.7,13.5
Winnett - North,Montana,60.2,29,9
Four Buttes,Montana,56.4,28,12.2
Columbia Falls,Montana,55.9,31.5,20.4
Red Lodge,Montana,55.1,30.3,22.3
Yellowtail,Montana,62.1,31.9,11.9
Martinsdale,Montana,56.4,28.8,13.6
Fort Benton,Montana,59.3,31.4,13.8
Tusler,Montana,58.7,33.5,13.1
Cardwell,Montana,59.4,29,11.4
Sunburst,Montana,55.7,31.6,12.8
Turner,Montana,53.7,27.6,11.5
Saint Ignatius,Montana,55,32,15.9
Ballantine,Montana,61.5,32.1,12.7
Lima,Montana,53.5,25.1,10.8
Fort Logan - Hatch Creek,Montana,,,11.4
Superior,Montana,59.8,32.9,16.8
Redstone,Montana,54.4,26.1,12.4
Chester,Montana,56.2,27.8,11.1
Homestead,Montana,54,27.8,13.3
Polaris,Montana,53.4,24,20.8
Pine Creek,Montana,57.1,32.6,16.2
Gildford Colony,Montana,,,10.2
Blackleaf,Montana,54.7,27.8,14.4
Anceney,Montana,,,15.3
Tuscor,Montana,59.2,32.8,28.6
Wild Horse Lake,Montana,57.5,28.6,13.2
Hogeland - Airport,Montana,,,12.2
Whitefish,Montana,54.8,31.3,21.7
Moccasin,Montana,55.3,30.3,15.3
Tiber,Montana,58.9,30.1,10.1
Adel,Montana,54.4,27.2,22.2
Iliad Sandy,Montana,58.4,29.9,12.8
Webster,Montana,,,14.7
Birney,Montana,61.4,29.8,13.2
Thompson Falls,Montana,60,34,20.8
Wilsall,Montana,54,28.3,20.2
Bowdoin,Montana,57.3,28.9,12.7
Gravely Range Lake,Montana,,,10.9
Wibaux,Montana,55.5,28.3,14.5
Frazer,Montana,51.9,29.2,12.1
Fort Logan,Montana,51.9,27,11.4
Bridger,Montana,51,27.3,28.3
Moore,Montana,55.7,29.5,17.6
Mike Horse,Montana,49.8,26.4,24.3
Nye,Montana,58.4,30.9,18.3
Pray,Montana,52.5,27.8,15.5
Rexford,Montana,57.5,33.2,14.3
Big Sky,Montana,55.2,31.2,18.5
Big Arm,Montana,56.3,33.9,15.8
Plains,Montana,59.1,35.3,14.8
Meriwether,Montana,52,27.7,15
West Glacier,Montana,53.3,31.4,29.6
Box Elder,Montana,56.3,30.1,12
Joliet,Montana,60.5,31.6,15
Santa Rita,Montana,52.4,28.6,14
Terry,Montana,54.8,29.7,13.9
Butte,Montana,54,25.9,12.8
Saco,Montana,55.7,27.6,11.5
Neihart - Bull Roaring Creek,Montana,56.4,29.5,
Ethridge - West,Montana,,,11
Vandalia,Montana,55.1,28.4,9.9
Wagner,Montana,55.5,28.9,12.5
Pendroy,Montana,,,14.8
East Glacier Park,Montana,50.9,30.6,24.3
East Missoula,Montana,56.8,33.8,17
St Xavier,Montana,60.4,34.6,15.1
Park City,Montana,56.1,34.6,
Clyde Park,Montana,58.2,33.5,14.6
Beaverton,Montana,54.5,32.7,15.5
Hays,Montana,55.7,29.5,15.4
Otter,Montana,56.2,27.6,10.6
Greycliff,Montana,60.4,33.7,15.3
Gallatin Forks,Montana,56.3,28,12.7
Wolf Creek,Montana,58.8,35.7,12.9
Dupuyer,Montana,55.6,30.4,12.5
Jefferson Island,Montana,61.2,30.1,11.5
Bannack State Park,Montana,53.7,25.1,
Gardiner,Montana,52.6,19.4,16.4
Kila,Montana,56.2,29.9,15.3
Helena - Canyon Ferry,Montana,57.3,33.5,11.5
Mildred,Montana,58.8,29.7,13
Belknap,Montana,60.8,35.1,22.7
Twin Bridges,Montana,57,30,8.5
Happy's Inn,Montana,53.6,27.6,24.2
Gardield,Montana,59.2,29.7,12.4
Ennis,Montana,58.2,35.5,17.5
Rexford - South,Montana,56.2,32.6,18.4
Big Sandy,Montana,58.6,29.7,12.8
Loweth,Montana,50.6,25.6,13.5
Yellowstone County - Lookout Point,Montana,59,32.9,13.9
Intake,Montana,58.4,32,13.9
Lodge Grass,Montana,63.1,37.4,17.8
Crane,Montana,54.9,29.3,18.9
Simms,Montana,7,,12.4
Chinook,Montana,56.8,28.5,12.8
Grantsdale,Montana,59,33.2,12.3
Birch Creek Colony,Montana,53.4,28.4,12.3
Butte - Moulton Reservoir,Montana,48.4,19.6,21.3
Townsend,Montana,58,29,20.5
Marsh,Montana,58.3,30.6,12.8
White Sulphur Springs,Montana,53,30,15.1
Plevna,Montana,57.3,29.7,13.9
Wyola,Montana,61.1,29.6,15.9
Absarokee,Montana,,,17.9
Yarnell,Montana,58.3,33.8,17.1
Evergreen,Montana,51,32,15.8
Whitehall,Montana,57.2,29.9,9.5
Ruby River Reservoir,Montana,,,13
Kidd,Montana,54,25,9.9
Fallon,Montana,58,29.6,11.7
Flat Coulee,Montana,57.3,30,11.5
Glasgow - Cain Dam,Montana,,,12.4
Wheeler,Montana,52.7,30.6,10.7
Goldbutte,Montana,54.1,29.2,13.3
Sun River,Montana,58.2,31.1,12.5
Livingston,Montana,58.1,31.5,14.8
Laurel,Montana,62.2,33.1,13.3
Saint Mary,Montana,52.9,30.2,26.1
Crandall Creek,Montana,53.5,22.4,16.1
Valier,Montana,55,30,12.7
Black Eagle,Montana,58,33.7,14.7
Moorhead,Montana,60.7,31.6,12.7
Hammond,Montana,57.2,30.2,13.7
Lewistown,Montana,56,29,17.7
Malmstrom,Montana,56,34,14.4
Garrison,Montana,55.9,28.1,10.6
Norris,Montana,51.8,33,25.7
Hingham,Montana,56.2,30,11.2
Gloster,Montana,,,20.6
Glen,Montana,58.3,27.4,9
Lake Elwell,Montana,,,12.6
Judith Gap,Montana,54.1,28.1,15.3
Contact,Montana,,,18.7
Jardine,Montana,,,17.5
Powderville,Montana,60.2,31.4,14.2
Box Elder Creek,Montana,58.3,29.9,12.8
Helmville,Montana,54.1,23.7,12.4
Lindsay,Montana,7,,13.7
McAllister,Montana,56.9,30,12.1
Melville - South,Montana,,,15.2
Roundup,Montana,63.2,33.9,14.2
Alberton,Montana,58.5,32.7,18.5
Colstrip,Montana,60.1,32.3,15.1
Loma,Montana,59.9,29.8,12.6
Choteau,Montana,57,29,12.9
Zurich,Montana,54.9,30.7,12.7
Elliston,Montana,53.5,26.1,17.2
Argenta,Montana,,,9.8
Elmo,Montana,57.4,32.9,11.2
Lima - Southwest,Montana,50.1,20.9,10.5
Condon,Montana,52.9,30.3,25.7
Ethridge,Montana,56.1,29.3,9.6
Dunkirk,Montana,54.4,27.3,11.2
Grass Range,Montana,59.7,30.8,16.1
Garry Owen,Montana,59.1,26.9,22
Gibson,Montana,52.7,28.3,15.1
Biddle,Montana,59.8,32.1,14.7
Fortine,Montana,53,30,17.1
Unionville,Montana,54,28.2,17.1
Checkerboard,Montana,55.4,29,13.6
Divide,Montana,53.8,27.7,11.8
Hobson,Montana,54.9,28.2,13.5
Trout Creek,Montana,58.5,29.4,30.3
Libby,Montana,56.9,33.3,15.2
Cree Crossing,Montana,55.5,26.9,11.7
Reed Point,Montana,61.6,30.9,14.2
Sula,Montana,55.7,24.4,17.9
Miles City,Montana,58,33,13.6
Swiftcurrent Lake,Montana,48.1,28.4,40.8
Hamilton,Montana,59,33,11.8
Fort Peck,Montana,55.7,28.7,12.5
Geraldine,Montana,59.2,31.9,15.8
Glentana,Montana,52.5,25.2,12
Sand Creek Wildlife Station Airport,Montana,56.8,31.8,14.7
Warmsprings,Montana,56.5,29.6,14.7
Lonepine,Montana,58.7,33.7,34.8
Alder,Montana,54.9,29.5,14.9
Raynesford,Montana,56.8,28.3,16.4
Rapelje,Montana,59.3,31.4,14.3
Clancy,Montana,,,14.1
Rocky Boy,Montana,7,,11.4
Ekalaka,Montana,57.1,31.5,15.1
Yaak,Montana,54.7,26.8,22.5
Baker Municipal Airport,Montana,55.8,30.8,14.6
Cameron,Montana,49.3,23,26.5
Darby,Montana,59.1,32.3,15.7
Baylor,Montana,51.5,27.5,12
Brusett,Montana,59.1,31.8,13.1
Monida,Montana,60.2,30.7,13.4
Rollins,Montana,55.7,36.7,22
Floweree,Montana,59.1,32,13.3
Rattlesnake,Montana,56.2,31.1,12.7
Kirns Coulee,Montana,55.8,28.1,14.1
Simpson,Montana,55.3,27.1,10.3
Huntley,Montana,59.9,31,13.3
Angela,Montana,56.9,31,11.4
Pablo,Montana,55.9,35.6,15.3
Pryor,Montana,,,15.8
Portsmouth,New Hampshire,53,37,42.3
Newmarket,New Hampshire,57.5,36,48
Errol,New Hampshire,,,39.6
Warren,New Hampshire,,,42.5
Epping,New Hampshire,58.3,35.6,45.3
Jefferson,New Hampshire,,,38.7
Salisbury,New Hampshire,56,33,45.9
Pinkham Grant,New Hampshire,50.1,30,59.1
Keene,New Hampshire,58.2,33.8,43.6
Franklin,New Hampshire,57.3,33,45.7
Greenfield,New Hampshire,56.4,34.3,
Dublin,New Hampshire,52.2,34.5,46.2
Kearsarge,New Hampshire,56.1,33.4,49
